frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
480,16.06,1,0.0,0.0211,0.0183,0.013,0.1966,0.0597,0.0001,0.0,0.0,0.0723,0.04,0.3144,0.2888,0.0038,0.4395,0.3766,0.0094,0.0294,0.024,0.2235,0.1975,0.0133,0.0141,0.0008,0.0029,0.0404,0.0001,0.0039,0.0147,0.0029,0.0,0.0,0.052,0.0013,0.0063,0.0088,0.0257,0.0157,0.0531,0.001,0.0013,0.0039,0.0006,0.0253,0.2641,0.2517,0.0023,0.0316,0.0565,0.0611,0.0,0.0
485,16.23,1,0.0,0.0129,0.0134,0.015,0.2789,0.0747,0.0002,0.0,0.0,0.0471,0.0285,0.2853,0.2654,0.003,0.4571,0.3816,0.0092,0.0307,0.024,0.1739,0.126,0.0204,0.018,0.0014,0.003,0.0726,0.0001,0.0036,0.015,0.0058,0.0,0.0001,0.0603,0.0008,0.0287,0.0396,0.0326,0.031,0.0212,0.001,0.0023,0.004,0.0007,0.0287,0.0936,0.1058,0.0022,0.0255,0.1613,0.1809,0.0,0.0
490,16.39,1,0.0,0.0138,0.0201,0.0181,0.2431,0.0546,0.0001,0.0,0.0,0.0433,0.0307,0.274,0.2609,0.0024,0.4868,0.4231,0.0074,0.0314,0.0243,0.1658,0.1291,0.0239,0.0157,0.0007,0.0015,0.0398,0.0001,0.0025,0.0089,0.0063,0.0,0.0,0.0841,0.0013,0.0112,0.0112,0.0214,0.0327,0.0373,0.001,0.0012,0.003,0.0004,0.0223,0.0117,0.0179,0.0007,0.0058,0.0146,0.0156,0.0,0.0
495,16.56,1,0.0,0.0086,0.0137,0.0283,0.3593,0.0897,0.0,0.0,0.0,0.0453,0.0393,0.1919,0.1958,0.0025,0.497,0.4884,0.0062,0.0443,0.0402,0.1516,0.1278,0.0255,0.0137,0.0001,0.0002,0.0018,0.0001,0.0011,0.0173,0.0023,0.0,0.0,0.0446,0.0033,0.0001,0.0002,0.021,0.0092,0.2955,0.002,0.0003,0.0012,0.0008,0.0058,0.0072,0.0076,0.0004,0.0021,0.0004,0.0003,0.0,0.0
500,16.73,1,0.0,0.0095,0.012,0.0206,0.3163,0.0661,0.0003,0.0,0.0,0.0343,0.0306,0.322,0.2975,0.0021,0.5635,0.4945,0.0045,0.0257,0.0193,0.1529,0.1332,0.0241,0.019,0.0012,0.0073,0.3125,0.0002,0.0103,0.0105,0.0149,0.0002,0.0002,0.0418,0.0004,0.0381,0.0366,0.0452,0.082,0.006,0.0013,0.0031,0.0049,0.0006,0.0224,0.1159,0.1824,0.0056,0.037,0.0217,0.033,0.0,0.0
505,16.89,1,0.0,0.006,0.0067,0.0355,0.4459,0.1072,0.0002,0.0,0.0,0.0258,0.0249,0.2626,0.2436,0.0018,0.5654,0.4841,0.0048,0.0302,0.0228,0.1195,0.0858,0.03,0.0191,0.0008,0.0017,0.0743,0.0001,0.0038,0.0047,0.0067,0.0007,0.001,0.026,0.0006,0.0153,0.0164,0.0423,0.084,0.0076,0.0009,0.0058,0.0025,0.0027,0.0904,0.1166,0.1926,0.007,0.058,0.0509,0.0964,0.0,0.0
510,17.06,1,0.0,0.001,0.0021,0.1844,0.6649,0.1989,0.0,0.0,0.0,0.0144,0.0164,0.1488,0.1416,0.0008,0.779,0.7562,0.0011,0.0515,0.0491,0.0775,0.0746,0.0539,0.0269,0.0003,0.0004,0.0161,0.0003,0.0054,0.02,0.0334,0.0,0.0,0.0372,0.001,0.0021,0.0021,0.0393,0.102,0.0696,0.0067,0.002,0.0043,0.0006,0.009,0.0258,0.0618,0.0003,0.0041,0.0009,0.0013,0.0,0.0
515,17.23,1,0.0,0.0014,0.0052,0.1228,0.6749,0.13,0.0,0.0,0.0,0.0125,0.0155,0.1273,0.1128,0.0004,0.8859,0.8742,0.0004,0.056,0.0579,0.0517,0.0612,0.059,0.0297,0.0002,0.0002,0.0026,0.0002,0.0006,0.0182,0.0152,0.0,0.0,0.0469,0.0009,0.0008,0.0011,0.0358,0.0405,0.1151,0.0068,0.0008,0.0012,0.0019,0.0287,0.0323,0.0492,0.0007,0.0038,0.0056,0.0075,0.0,0.0
520,17.4,1,0.0,0.007,0.0065,0.0796,0.3529,0.1143,0.0002,0.0,0.0,0.0139,0.0135,0.1039,0.1017,0.0006,0.8605,0.8456,0.0004,0.0703,0.0688,0.1154,0.0642,0.05,0.0368,0.0006,0.0015,0.1047,0.0003,0.0058,0.0037,0.0097,0.0,0.0,0.1384,0.0006,0.0149,0.0181,0.0163,0.0229,0.1131,0.0035,0.0021,0.0037,0.0006,0.0254,0.4351,0.5056,0.0023,0.0073,0.0555,0.0722,0.0,0.0
525,17.56,1,0.0,0.0092,0.006,0.0639,0.2873,0.1246,0.0001,0.0,0.0,0.0272,0.0122,0.0948,0.086,0.0008,0.8298,0.8176,0.0005,0.0752,0.0838,0.1462,0.1281,0.0231,0.0408,0.0005,0.0012,0.0861,0.0004,0.0066,0.0143,0.0052,0.0,0.0,0.0812,0.0023,0.0086,0.0117,0.0374,0.0211,0.0834,0.0008,0.0027,0.0061,0.0009,0.0295,0.502,0.4262,0.0014,0.0045,0.0296,0.0288,0.0,0.0
530,17.73,1,0.0,0.0074,0.0058,0.0401,0.3594,0.1589,0.0001,0.0,0.0,0.0258,0.0087,0.1162,0.1032,0.0011,0.7803,0.7726,0.0007,0.058,0.0667,0.0938,0.0849,0.0231,0.0535,0.0003,0.001,0.0323,0.0002,0.0032,0.0157,0.0075,0.0,0.0,0.0471,0.0017,0.0038,0.0047,0.0519,0.0306,0.0868,0.0016,0.0027,0.0049,0.0015,0.0338,0.4958,0.425,0.001,0.003,0.018,0.0191,0.0,0.0
535,17.9,1,0.0,0.0061,0.0053,0.0464,0.4506,0.1786,0.0001,0.0,0.0,0.0176,0.0106,0.1689,0.1642,0.0008,0.802,0.7804,0.0007,0.0367,0.0352,0.074,0.0483,0.0371,0.0387,0.0003,0.0003,0.0104,0.0002,0.0014,0.0245,0.0105,0.0,0.0,0.0284,0.0007,0.0025,0.0036,0.0876,0.0587,0.0396,0.0041,0.0028,0.0018,0.004,0.0633,0.1753,0.179,0.0013,0.0084,0.0344,0.0382,0.0,0.0
540,18.07,1,0.0,0.0063,0.0055,0.0833,0.3785,0.1277,0.0001,0.0,0.0,0.0144,0.015,0.2348,0.2214,0.0006,0.8291,0.8007,0.0006,0.0268,0.0244,0.0597,0.0678,0.0424,0.0326,0.0006,0.0005,0.0226,0.0002,0.0022,0.0153,0.0136,0.0001,0.0001,0.035,0.0003,0.0067,0.0097,0.0926,0.0728,0.0172,0.0058,0.0039,0.0021,0.0027,0.058,0.1321,0.1473,0.0032,0.0129,0.0302,0.0362,0.0,0.0
545,18.23,1,0.0,0.0106,0.011,0.0461,0.3445,0.1006,0.0,0.0,0.0,0.0327,0.0284,0.2317,0.2196,0.0011,0.7096,0.6903,0.0021,0.0338,0.0307,0.1581,0.1495,0.0231,0.0185,0.0001,0.0003,0.027,0.0002,0.0257,0.0553,0.0181,0.0,0.0,0.0028,0.0006,0.0002,0.0004,0.2805,0.1905,0.0191,0.0102,0.0075,0.0057,0.0067,0.0031,0.0814,0.0976,0.0005,0.0073,0.0001,0.0001,0.0,0.0
550,18.4,1,0.0,0.0062,0.0074,0.0608,0.4074,0.1039,0.0002,0.0,0.0,0.0238,0.0193,0.2504,0.2359,0.0019,0.5555,0.528,0.0053,0.0336,0.0289,0.1332,0.1129,0.0329,0.0273,0.0007,0.003,0.2155,0.0004,0.0297,0.026,0.0158,0.0,0.0,0.0651,0.0013,0.0126,0.0199,0.0845,0.0849,0.0522,0.0024,0.0043,0.0178,0.0003,0.0045,0.3039,0.3833,0.0003,0.0032,0.0037,0.0042,0.0,0.0
555,18.57,1,0.0,0.0045,0.0077,0.0517,0.4751,0.1204,0.0,0.0,0.0,0.0387,0.0273,0.2931,0.283,0.0026,0.4412,0.4223,0.01,0.0273,0.0221,0.1367,0.0875,0.0292,0.016,0.0001,0.0005,0.009,0.0001,0.0037,0.0196,0.008,0.0,0.0,0.0129,0.0028,0.0003,0.0004,0.0372,0.0495,0.0685,0.0024,0.0015,0.0105,0.0006,0.003,0.0029,0.0054,0.0001,0.0013,0.0002,0.0002,0.0,0.0
560,18.73,1,0.0,0.0092,0.0144,0.0441,0.3367,0.0858,0.0,0.0,0.0,0.0583,0.0385,0.424,0.4018,0.0034,0.3932,0.4016,0.0132,0.0174,0.0143,0.1233,0.1158,0.0251,0.0154,0.0001,0.0003,0.0009,0.0001,0.0007,0.0185,0.0084,0.0,0.0,0.0379,0.0051,0.0001,0.0001,0.0096,0.0126,0.5936,0.0021,0.0005,0.0007,0.0033,0.0091,0.0026,0.004,0.0001,0.0008,0.0004,0.0005,0.0,0.0
565,18.9,1,0.0,0.0105,0.0088,0.0467,0.3056,0.0896,0.0001,0.0,0.0,0.0362,0.0243,0.3583,0.3312,0.002,0.5239,0.4576,0.0072,0.0213,0.0153,0.1383,0.1116,0.0243,0.0202,0.0005,0.0027,0.0385,0.0001,0.0045,0.0102,0.0107,0.0,0.0,0.1018,0.0013,0.005,0.0045,0.0245,0.0323,0.0464,0.0015,0.0023,0.0027,0.0013,0.0445,0.0203,0.0277,0.0009,0.0025,0.037,0.0453,0.0,0.0
570,19.07,1,0.0,0.0208,0.0151,0.0391,0.1874,0.0682,0.0001,0.0,0.0,0.0443,0.036,0.2253,0.2135,0.0006,0.8247,0.7821,0.0011,0.0352,0.0322,0.1431,0.2013,0.0199,0.0164,0.0009,0.0015,0.067,0.0002,0.0073,0.0405,0.0123,0.0,0.0,0.1006,0.0011,0.0084,0.0135,0.0424,0.0375,0.0734,0.0021,0.0025,0.0046,0.0006,0.0171,0.149,0.171,0.0006,0.0099,0.0168,0.0165,0.0,0.0
575,19.24,1,0.0,0.0027,0.0016,0.1155,0.4476,0.1754,0.0002,0.0,0.0,0.6658,0.4953,0.7653,0.7829,0.0326,0.1492,0.1352,0.0278,0.0032,0.0031,0.2238,0.2906,0.0006,0.0005,0.0009,0.0045,0.1338,0.0002,0.0132,0.0239,0.0179,0.0,0.0,0.0642,0.001,0.0199,0.0288,0.0647,0.0708,0.0293,0.0017,0.0061,0.007,0.001,0.0184,0.1838,0.1964,0.0015,0.0132,0.0374,0.0434,0.0,0.0
580,19.4,1,0.0,0.0069,0.0044,0.0433,0.3077,0.1308,0.0002,0.0,0.0,0.5122,0.2983,0.6005,0.6447,0.0077,0.2324,0.2674,0.0265,0.0062,0.0062,0.299,0.3577,0.0009,0.0017,0.0007,0.0014,0.168,0.0005,0.0186,0.0162,0.0292,0.0,0.0,0.0586,0.0005,0.0156,0.0156,0.0481,0.0633,0.0324,0.0043,0.0038,0.0077,0.0005,0.0139,0.1375,0.1837,0.0014,0.0043,0.016,0.0267,0.0,0.0
585,19.57,1,0.0,0.0184,0.0105,0.0344,0.1641,0.0949,0.0002,0.0,0.0,0.1173,0.0359,0.2072,0.1884,0.0023,0.4818,0.4293,0.0077,0.0396,0.037,0.3039,0.1958,0.006,0.0198,0.0003,0.0008,0.3775,0.0023,0.0271,0.0163,0.0145,0.0,0.0,0.0832,0.0004,0.0078,0.0098,0.0479,0.0259,0.0822,0.0066,0.0031,0.0121,0.001,0.0199,0.5282,0.519,0.0006,0.001,0.0157,0.0252,0.0,0.0
590,19.74,1,0.0,0.0129,0.0078,0.0238,0.2392,0.1171,0.0001,0.0,0.0,0.0902,0.025,0.0964,0.0938,0.0037,0.4247,0.394,0.0076,0.0816,0.0843,0.2463,0.1443,0.007,0.0203,0.0003,0.0004,0.1781,0.0017,0.0217,0.017,0.0134,0.0,0.0,0.0734,0.0006,0.0069,0.008,0.0606,0.0356,0.0731,0.006,0.0031,0.0111,0.0005,0.0152,0.3502,0.3525,0.001,0.002,0.0033,0.006,0.0,0.0
595,19.91,1,0.0,0.0085,0.0073,0.0259,0.2994,0.148,0.0002,0.0,0.0,0.0542,0.0153,0.1596,0.1579,0.0048,0.3773,0.3541,0.008,0.0473,0.0461,0.1613,0.071,0.0131,0.0379,0.0003,0.0006,0.1985,0.0012,0.0152,0.0099,0.0091,0.0,0.0,0.1032,0.0008,0.0103,0.0101,0.0347,0.0242,0.1289,0.0036,0.0026,0.0061,0.0005,0.0234,0.4414,0.4455,0.0014,0.0024,0.0152,0.0259,0.0,0.0
600,20.07,1,0.0,0.0107,0.0061,0.0347,0.2633,0.155,0.0001,0.0,0.0,0.0525,0.0123,0.0969,0.0989,0.0032,0.465,0.4159,0.0058,0.0719,0.0766,0.1329,0.0741,0.0111,0.0386,0.0005,0.0003,0.0856,0.001,0.007,0.0165,0.0091,0.0,0.0,0.0603,0.0006,0.0111,0.0119,0.0731,0.0392,0.0368,0.0031,0.0023,0.0038,0.0006,0.0335,0.1627,0.1619,0.0032,0.0055,0.0137,0.0207,0.0,0.0
605,20.24,1,0.0,0.0156,0.0096,0.0194,0.2518,0.1408,0.0,0.0,0.0,0.0724,0.0191,0.2413,0.245,0.0043,0.4134,0.4069,0.0066,0.0307,0.0279,0.121,0.0582,0.0117,0.0286,0.0001,0.0001,0.0025,0.0002,0.0014,0.0372,0.0057,0.0,0.0,0.023,0.0018,0.0003,0.0004,0.0589,0.0236,0.2291,0.0034,0.0008,0.0014,0.0008,0.0041,0.0419,0.0417,0.0005,0.0026,0.0003,0.0002,0.0,0.0
610,20.41,1,0.0,0.0151,0.0097,0.0275,0.2381,0.119,0.0,0.0,0.0,0.0935,0.0253,0.3374,0.3389,0.0039,0.4352,0.3857,0.007,0.0164,0.0165,0.0933,0.0647,0.0075,0.0245,0.0003,0.0014,0.0097,0.0,0.0011,0.0061,0.0101,0.0001,0.0001,0.032,0.0008,0.0041,0.003,0.0463,0.0443,0.0421,0.002,0.0018,0.0008,0.0025,0.0661,0.0655,0.0694,0.0038,0.0025,0.0237,0.0364,0.0,0.0
615,20.57,1,0.0,0.0639,0.0259,0.018,0.0993,0.0769,0.0,0.0,0.0,0.0999,0.0394,0.3194,0.3163,0.0041,0.4166,0.3924,0.0093,0.0239,0.0208,0.1864,0.098,0.01,0.0158,0.0001,0.0003,0.0006,0.0,0.0003,0.0289,0.0089,0.0,0.0,0.054,0.0014,0.0002,0.0002,0.0261,0.0122,0.4382,0.004,0.0004,0.0002,0.0053,0.0269,0.0458,0.0405,0.0011,0.0018,0.0048,0.0042,0.0,0.0
620,20.74,1,0.0,0.041,0.0189,0.0122,0.1219,0.0835,0.0001,0.0,0.0,0.0734,0.0213,0.2409,0.224,0.0063,0.3512,0.311,0.0102,0.0319,0.0313,0.1713,0.1159,0.0092,0.0283,0.0004,0.0011,0.0297,0.0001,0.0029,0.0097,0.0186,0.0,0.0,0.0724,0.0004,0.008,0.0049,0.0339,0.0328,0.0593,0.0056,0.0013,0.0017,0.001,0.0537,0.0922,0.1062,0.0027,0.0021,0.0344,0.064,0.0,0.0
625,20.91,1,0.0,0.0289,0.0156,0.0127,0.1437,0.0674,0.0002,0.0,0.0,0.0517,0.0185,0.2061,0.2035,0.0069,0.328,0.2991,0.0106,0.0377,0.0369,0.1398,0.1291,0.0107,0.0333,0.0004,0.0041,0.3958,0.0004,0.0178,0.0165,0.0148,0.0,0.0,0.038,0.0012,0.0125,0.0121,0.0437,0.0475,0.0184,0.0006,0.0022,0.007,0.0007,0.0175,0.306,0.3508,0.003,0.0076,0.016,0.0277,0.0,0.0
630,21.08,1,0.0,0.0107,0.006,0.0284,0.2798,0.1135,0.0,0.0,0.0,0.4622,0.2762,0.4235,0.4476,0.0029,0.5173,0.4961,0.0065,0.0137,0.0169,0.2485,0.365,0.0013,0.0017,0.0005,0.002,0.136,0.0005,0.0615,0.0341,0.0194,0.0,0.0,0.1587,0.0078,0.0045,0.0064,0.0114,0.011,0.4376,0.0012,0.0022,0.0279,0.0001,0.001,0.0011,0.0013,0.0,0.0003,0.0003,0.0002,0.0,0.0
635,21.24,1,0.0,0.0107,0.0081,0.0216,0.297,0.108,0.0001,0.0,0.0,0.0722,0.111,0.3078,0.3037,0.0011,0.7198,0.7051,0.0014,0.0242,0.0185,0.1303,0.3004,0.0118,0.0057,0.0004,0.0022,0.172,0.0003,0.0254,0.0025,0.0111,0.0,0.0,0.0603,0.0015,0.0074,0.0051,0.007,0.0356,0.0698,0.0013,0.002,0.0101,0.0003,0.0077,0.0034,0.007,0.0003,0.0033,0.0045,0.0041,0.0,0.0
640,21.41,1,0.0,0.0169,0.0159,0.0228,0.2333,0.0671,0.0001,0.0,0.0,0.0437,0.055,0.3328,0.3186,0.001,0.7232,0.6707,0.0019,0.0205,0.0162,0.0926,0.1925,0.0183,0.0121,0.0007,0.003,0.1688,0.0002,0.0129,0.0037,0.009,0.0002,0.0002,0.0651,0.0007,0.0141,0.0123,0.0182,0.0462,0.024,0.0012,0.0035,0.0031,0.0008,0.0294,0.0197,0.0351,0.0018,0.0121,0.0218,0.0244,0.0,0.0
645,21.58,1,0.0,0.0201,0.0171,0.0216,0.2,0.0638,0.0002,0.0,0.0,0.0359,0.0357,0.3736,0.3468,0.0015,0.6087,0.5154,0.0051,0.0204,0.0145,0.1056,0.128,0.0233,0.0181,0.0011,0.0029,0.1565,0.0001,0.0095,0.008,0.0095,0.0001,0.0001,0.0562,0.0007,0.0199,0.0212,0.0363,0.0522,0.0188,0.0012,0.0035,0.0031,0.0008,0.0301,0.1264,0.1718,0.0039,0.0234,0.045,0.064,0.0,0.0
650,21.74,1,0.0,0.0249,0.0208,0.0192,0.1883,0.0517,0.0002,0.0,0.0,0.0335,0.0132,0.3204,0.304,0.0015,0.6231,0.527,0.0045,0.0226,0.0192,0.0889,0.07,0.0223,0.0439,0.0011,0.0026,0.143,0.0001,0.0082,0.0106,0.0114,0.0001,0.0001,0.0492,0.0005,0.0243,0.0281,0.0358,0.047,0.0163,0.0014,0.0044,0.0034,0.001,0.0281,0.1433,0.1871,0.0031,0.0192,0.0718,0.1017,0.0,0.0
655,21.91,1,0.0,0.0258,0.0173,0.0181,0.1719,0.0734,0.0,0.0,0.0,0.0402,0.0177,0.334,0.3408,0.0013,0.622,0.5944,0.003,0.0181,0.0161,0.0818,0.0777,0.0228,0.0279,0.0002,0.0048,0.0508,0.0001,0.006,0.0093,0.0086,0.0,0.0,0.2251,0.0062,0.0041,0.0036,0.0106,0.0127,0.3727,0.0005,0.007,0.0089,0.0009,0.0093,0.0006,0.0005,0.0002,0.0002,0.0018,0.0018,0.0,0.0
660,22.08,1,0.0,0.0247,0.0251,0.0295,0.1903,0.0718,0.0,0.0,0.0,0.0348,0.0196,0.333,0.3082,0.001,0.6716,0.6647,0.0028,0.0236,0.02,0.0921,0.0547,0.0383,0.0265,0.0001,0.0008,0.0059,0.0002,0.0039,0.0233,0.0084,0.0,0.0,0.0831,0.0103,0.0002,0.0002,0.0104,0.0093,0.7337,0.0014,0.0014,0.0047,0.0009,0.0026,0.0005,0.0006,0.0,0.0003,0.0001,0.0001,0.0,0.0
665,22.25,1,0.0,0.0185,0.0173,0.0325,0.1914,0.0625,0.0001,0.0,0.0,0.0305,0.016,0.2925,0.2698,0.0011,0.7021,0.6524,0.0018,0.0246,0.0197,0.094,0.0536,0.0287,0.0281,0.0006,0.0023,0.0612,0.0001,0.0051,0.0067,0.0141,0.0,0.0,0.0729,0.0011,0.0141,0.011,0.031,0.0709,0.0268,0.0013,0.0036,0.003,0.0008,0.0241,0.0138,0.0242,0.0009,0.0034,0.0113,0.015,0.0,0.0
670,22.41,1,0.0,0.0214,0.0154,0.0274,0.1747,0.0718,0.0,0.0,0.0,0.0342,0.0155,0.3085,0.2967,0.0008,0.7812,0.7396,0.001,0.0187,0.0181,0.0691,0.0667,0.0202,0.0311,0.0003,0.0027,0.0229,0.0001,0.0017,0.0037,0.0047,0.0005,0.0006,0.0261,0.0009,0.0052,0.0047,0.0348,0.0368,0.0207,0.0012,0.0053,0.002,0.0058,0.1086,0.0066,0.0071,0.0022,0.0023,0.0267,0.0346,0.0,0.0
675,22.58,1,0.0,0.026,0.0165,0.0343,0.1796,0.0826,0.0,0.0,0.0,0.0472,0.0232,0.3149,0.3013,0.0012,0.6908,0.686,0.0017,0.0231,0.0198,0.1233,0.0824,0.0238,0.0244,0.0001,0.0004,0.005,0.0002,0.0016,0.0177,0.0108,0.0,0.0,0.1191,0.0018,0.0006,0.0007,0.013,0.0152,0.465,0.004,0.0016,0.0024,0.0012,0.0077,0.0017,0.0026,0.0001,0.001,0.0011,0.001,0.0,0.0
680,22.75,1,0.0,0.0182,0.0137,0.0398,0.2163,0.0641,0.0001,0.0,0.0,0.0408,0.0206,0.2739,0.2553,0.0011,0.7367,0.6993,0.0013,0.0257,0.0225,0.1156,0.0945,0.0201,0.0266,0.0007,0.0015,0.1009,0.0003,0.0058,0.0195,0.0172,0.0,0.0,0.1495,0.0004,0.0142,0.0171,0.0218,0.0379,0.0396,0.0037,0.0034,0.0041,0.0007,0.0292,0.0284,0.0578,0.0005,0.0108,0.0546,0.0664,0.0,0.0
685,22.92,1,0.0,0.0154,0.0127,0.0373,0.2418,0.079,0.0,0.0,0.0,0.0408,0.0183,0.3173,0.2908,0.0011,0.6948,0.6694,0.0018,0.022,0.0192,0.091,0.0766,0.0226,0.029,0.0002,0.0005,0.0103,0.0002,0.0017,0.0385,0.0061,0.0,0.0,0.1058,0.0012,0.0016,0.0025,0.0262,0.0211,0.1356,0.0035,0.0026,0.0042,0.0018,0.0307,0.004,0.006,0.0001,0.0041,0.0124,0.0102,0.0,0.0
690,23.08,1,0.0,0.0146,0.0112,0.044,0.2633,0.0736,0.0001,0.0,0.0,0.0441,0.0235,0.2642,0.2436,0.001,0.7391,0.6922,0.0015,0.0262,0.0245,0.1214,0.112,0.0177,0.0239,0.0006,0.0005,0.0244,0.0003,0.0026,0.0398,0.0147,0.0,0.0,0.0779,0.0005,0.0057,0.008,0.0409,0.0322,0.0656,0.0052,0.0024,0.0027,0.0014,0.0375,0.1486,0.1803,0.0006,0.0067,0.0527,0.0601,0.0,0.0
695,23.25,1,0.0,0.0167,0.0136,0.0349,0.2221,0.0726,0.0001,0.0,0.0,0.043,0.0213,0.2377,0.2188,0.0012,0.6755,0.6413,0.0023,0.032,0.0309,0.1411,0.1343,0.018,0.0254,0.0005,0.0005,0.0472,0.0005,0.0083,0.0465,0.0178,0.0,0.0,0.041,0.0003,0.0044,0.0074,0.0749,0.0461,0.0624,0.0096,0.004,0.0081,0.0005,0.0073,0.2457,0.2756,0.0004,0.0031,0.0019,0.0025,0.0,0.0
700,23.42,1,0.0,0.0235,0.0197,0.0234,0.165,0.067,0.0001,0.0,0.0,0.0432,0.0228,0.228,0.2279,0.0015,0.6521,0.6134,0.0026,0.029,0.0308,0.0968,0.1474,0.0152,0.0258,0.0001,0.0009,0.0506,0.0001,0.0437,0.1342,0.0945,0.0,0.0,0.0005,0.0011,0.0007,0.0008,0.669,0.682,0.0009,0.0023,0.1019,0.0571,0.0192,0.0021,0.012,0.0157,0.0004,0.0035,0.0,0.0,0.0,0.0
705,23.58,1,0.0,0.0184,0.0135,0.0306,0.1764,0.0659,0.0002,0.0,0.0,0.2831,0.1938,0.425,0.4155,0.0036,0.4219,0.405,0.0109,0.0172,0.017,0.3493,0.3868,0.0025,0.0039,0.001,0.0026,0.3459,0.0008,0.044,0.0239,0.0141,0.0,0.0,0.0484,0.0004,0.016,0.0307,0.0833,0.0499,0.0288,0.0038,0.0025,0.0305,0.0001,0.0011,0.5091,0.5315,0.0007,0.005,0.0015,0.0014,0.0,0.0
710,23.75,1,0.0,0.0104,0.0095,0.0304,0.2676,0.1056,0.0004,0.0,0.0,0.1673,0.0598,0.3773,0.3671,0.0109,0.2125,0.2122,0.0218,0.0187,0.016,0.3328,0.152,0.0057,0.011,0.0006,0.0027,0.4125,0.0008,0.0182,0.0171,0.0077,0.0,0.0001,0.04,0.0005,0.0236,0.0367,0.0588,0.0392,0.0272,0.0014,0.0048,0.0074,0.001,0.0114,0.5561,0.5991,0.0019,0.0103,0.0201,0.0325,0.0,0.0
715,23.92,1,0.0,0.0199,0.0105,0.0259,0.1596,0.0964,0.0002,0.0,0.0,0.1126,0.0276,0.2166,0.2004,0.0082,0.295,0.2699,0.0128,0.0375,0.0382,0.2348,0.1306,0.0073,0.0206,0.0005,0.0012,0.2483,0.0008,0.0157,0.009,0.0062,0.0,0.0,0.0721,0.0006,0.0196,0.0221,0.0396,0.0289,0.0596,0.0023,0.0042,0.0091,0.0008,0.0194,0.5263,0.5191,0.0014,0.0041,0.0304,0.0442,0.0,0.0
720,24.09,1,0.0,0.0529,0.0189,0.0161,0.0757,0.075,0.0001,0.0,0.0,0.0829,0.0257,0.2269,0.2154,0.0077,0.3076,0.2515,0.0135,0.0347,0.0343,0.1885,0.1463,0.0072,0.0173,0.0003,0.0006,0.02,0.0001,0.0022,0.0126,0.0025,0.0003,0.0005,0.016,0.0005,0.003,0.0041,0.0849,0.0244,0.011,0.0017,0.0025,0.0016,0.0037,0.078,0.0716,0.0521,0.0074,0.0151,0.0358,0.0365,0.0,0.0
725,24.25,1,0.0,0.0453,0.0196,0.0069,0.0827,0.093,0.0,0.0,0.0,0.0834,0.0321,0.0869,0.0886,0.0175,0.1533,0.1614,0.0261,0.0953,0.0901,0.1907,0.1305,0.0096,0.0119,0.0001,0.0004,0.0042,0.0002,0.0017,0.0309,0.003,0.0,0.0,0.0483,0.0022,0.0002,0.0003,0.0238,0.0067,0.2274,0.0024,0.0012,0.0038,0.0019,0.0174,0.0014,0.0014,0.0002,0.0009,0.0004,0.0003,0.0,0.0
730,24.42,1,0.0,0.0192,0.0068,0.0835,0.1124,0.1044,0.0,0.0,0.0,0.6727,0.2987,0.7012,0.7247,0.0793,0.0552,0.0673,0.0823,0.0042,0.0058,0.2537,0.2629,0.0009,0.0014,0.0001,0.0005,0.0021,0.0002,0.0012,0.1116,0.0155,0.0,0.0,0.1074,0.0063,0.0002,0.0003,0.0143,0.0087,0.6458,0.0024,0.0007,0.0027,0.0017,0.0075,0.0022,0.0026,0.0001,0.0006,0.0009,0.0006,0.0,0.0
735,24.59,1,0.0,0.0014,0.001,0.1766,0.5191,0.2754,0.0002,0.0,0.0,0.8156,0.644,0.885,0.872,0.043,0.2466,0.172,0.0114,0.0013,0.0015,0.2513,0.398,0.0004,0.0003,0.0009,0.0088,0.2355,0.0004,0.0206,0.0214,0.0113,0.0,0.0,0.1402,0.0019,0.0183,0.0262,0.0275,0.0334,0.0914,0.0012,0.0042,0.0088,0.0008,0.0161,0.396,0.4413,0.0016,0.0193,0.0377,0.0371,0.0,0.0
