frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
750,25.0,1,0.0,0.0467,0.0335,0.0505,0.0275,0.0368,0.0002,0.0,0.0,0.0889,0.0188,0.0567,0.0428,0.0057,0.348,0.3308,0.0082,0.1582,0.1655,0.4539,0.3456,0.0078,0.0236,0.0002,0.0006,0.1145,0.0008,0.0061,0.0097,0.0107,0.0,0.0,0.0161,0.0016,0.0085,0.0103,0.0391,0.0257,0.011,0.0008,0.0052,0.0608,0.0012,0.0293,0.5918,0.487,0.0013,0.0005,0.0216,0.0372,0.0,0.0
755,25.17,1,0.0,0.0431,0.029,0.0407,0.0346,0.0495,0.0001,0.0,0.0,0.0965,0.0208,0.0547,0.0399,0.005,0.3685,0.3483,0.0082,0.1683,0.1736,0.4384,0.3195,0.0073,0.0178,0.0002,0.0003,0.0273,0.0008,0.0017,0.0319,0.0148,0.0,0.0,0.0216,0.0022,0.0032,0.0036,0.0558,0.0284,0.0234,0.0014,0.0015,0.0252,0.0006,0.0256,0.4039,0.3242,0.0006,0.0007,0.0059,0.0087,0.0,0.0
760,25.33,1,0.0,0.0318,0.0229,0.036,0.0373,0.0641,0.0001,0.0,0.0,0.1114,0.0275,0.0465,0.0349,0.0054,0.3671,0.3487,0.0074,0.194,0.1935,0.47,0.3174,0.0065,0.0133,0.0002,0.0001,0.0136,0.0006,0.0009,0.0339,0.0083,0.0,0.0,0.0112,0.0018,0.0027,0.0037,0.0647,0.0252,0.0151,0.001,0.0019,0.0153,0.0016,0.0374,0.4403,0.3146,0.0013,0.0018,0.0141,0.0188,0.0,0.0
765,25.5,1,0.0,0.0422,0.0269,0.0292,0.0385,0.0589,0.0001,0.0,0.0,0.0997,0.0246,0.0434,0.0348,0.0051,0.3576,0.3265,0.0096,0.1889,0.1906,0.469,0.3111,0.0068,0.0137,0.0001,0.0002,0.0066,0.0002,0.0006,0.0091,0.0086,0.0,0.0,0.0029,0.0023,0.0009,0.0008,0.0517,0.0455,0.0072,0.0005,0.0055,0.0109,0.007,0.0401,0.5439,0.4718,0.0033,0.0028,0.0046,0.0058,0.0,0.0
770,25.67,1,0.0,0.0216,0.0141,0.1703,0.0566,0.062,0.0001,0.0,0.0,0.0548,0.0134,0.0602,0.048,0.0062,0.3411,0.3183,0.0083,0.1296,0.1437,0.2946,0.2169,0.0107,0.0313,0.0002,0.0002,0.0211,0.0004,0.0009,0.0063,0.0097,0.0,0.0,0.0118,0.0055,0.0069,0.006,0.0331,0.0406,0.0093,0.0002,0.0031,0.0226,0.0017,0.0332,0.567,0.5302,0.0028,0.001,0.0327,0.0537,0.0,0.0
775,25.83,1,0.0,0.0128,0.0066,0.1309,0.0865,0.1109,0.0002,0.0,0.0,0.1241,0.0938,0.3941,0.3754,0.0071,0.3876,0.3688,0.0063,0.0169,0.0161,0.238,0.3581,0.0055,0.0078,0.0004,0.0009,0.0423,0.0002,0.0014,0.0084,0.0179,0.0004,0.0003,0.0056,0.0014,0.0187,0.0163,0.1488,0.1459,0.0009,0.0003,0.0153,0.0396,0.0045,0.056,0.4496,0.3807,0.022,0.0044,0.1246,0.1849,0.0,0.0
780,26.0,1,0.0,0.0041,0.0014,0.3411,0.1743,0.276,0.0,0.0,0.0,0.1429,0.0347,0.2794,0.2444,0.0027,0.5214,0.5125,0.0053,0.0273,0.0333,0.155,0.2749,0.0059,0.0203,0.0,0.0002,0.0046,0.0004,0.0008,0.1674,0.0437,0.0,0.0,0.0035,0.0107,0.0001,0.0001,0.0974,0.062,0.0772,0.0016,0.009,0.0471,0.0066,0.0095,0.0006,0.0008,0.0,0.0004,0.0003,0.0002,0.0,0.0
785,26.17,1,0.0,0.1001,0.0125,0.1776,0.0122,0.0396,0.0001,0.0,0.0,0.1365,0.0455,0.3546,0.3158,0.0065,0.4067,0.3829,0.0071,0.0204,0.0242,0.1715,0.2416,0.0057,0.0162,0.0011,0.0004,0.0038,0.0001,0.0002,0.0164,0.1346,0.0001,0.0001,0.0221,0.0073,0.0358,0.0105,0.0259,0.0845,0.0139,0.0001,0.001,0.0042,0.0006,0.0106,0.4229,0.6241,0.0197,0.0039,0.0083,0.048,0.0,0.0
790,26.33,1,0.0,0.0617,0.016,0.1126,0.0148,0.0431,0.0002,0.0,0.0,0.1999,0.1175,0.3149,0.2845,0.0036,0.4715,0.407,0.0077,0.0282,0.0309,0.3655,0.4846,0.0033,0.0045,0.0011,0.0003,0.0147,0.0002,0.0006,0.0124,0.0181,0.0008,0.0007,0.0033,0.0016,0.0211,0.0185,0.1177,0.1909,0.0006,0.0001,0.0072,0.019,0.002,0.0194,0.4573,0.4974,0.0569,0.0556,0.0231,0.0527,0.0,0.0
795,26.5,1,0.0,0.0211,0.0086,0.1528,0.0658,0.094,0.0,0.0,0.0,0.1552,0.0377,0.1195,0.0967,0.0045,0.4402,0.4135,0.0066,0.0706,0.0857,0.2259,0.3406,0.0042,0.0128,0.0001,0.0006,0.0122,0.0001,0.0034,0.093,0.0098,0.0,0.0,0.0009,0.0109,0.0003,0.0004,0.3624,0.1115,0.0014,0.0001,0.0128,0.0611,0.0018,0.0016,0.0119,0.0081,0.0016,0.0019,0.0001,0.0001,0.0,0.0
800,26.67,1,0.0,0.0456,0.0281,0.0906,0.0256,0.0289,0.0001,0.0,0.0,0.0222,0.0053,0.0672,0.0531,0.01,0.2833,0.2758,0.0096,0.1215,0.1413,0.1583,0.1869,0.021,0.0675,0.0002,0.0005,0.0301,0.0002,0.0039,0.0081,0.0082,0.0,0.0,0.008,0.0069,0.0025,0.0023,0.0642,0.0601,0.0067,0.0001,0.0072,0.0251,0.0017,0.0159,0.554,0.4922,0.0053,0.0025,0.0044,0.0065,0.0,0.0
805,26.83,1,0.0,0.0499,0.0224,0.0861,0.0327,0.0403,0.0,0.0,0.0,0.0878,0.0243,0.0713,0.0508,0.0087,0.3127,0.3002,0.0093,0.1236,0.1432,0.2817,0.3968,0.0061,0.0176,0.0001,0.0003,0.0049,0.0001,0.0005,0.007,0.005,0.0002,0.0003,0.0018,0.0038,0.0007,0.0008,0.0781,0.0963,0.0031,0.0002,0.0091,0.0109,0.0088,0.0223,0.5698,0.583,0.0076,0.0195,0.0024,0.0035,0.0,0.0
810,27.0,1,0.0,0.0358,0.0253,0.0708,0.0379,0.0512,0.0,0.0,0.0,0.0617,0.0306,0.0773,0.0684,0.0079,0.2922,0.2746,0.0124,0.1131,0.1126,0.2273,0.3424,0.0105,0.0135,0.0,0.0002,0.0005,0.0,0.0002,0.0257,0.0083,0.0,0.0,0.0023,0.0064,0.0,0.0,0.0746,0.0395,0.0305,0.0008,0.0009,0.0007,0.0256,0.0589,0.0302,0.0323,0.0015,0.0028,0.002,0.0023,0.0,0.0
815,27.17,1,0.0,0.0239,0.0219,0.103,0.051,0.0379,0.0,0.0,0.0,0.1445,0.0709,0.259,0.2511,0.0125,0.2647,0.2832,0.0123,0.034,0.0326,0.2241,0.2688,0.0069,0.0088,0.0,0.0007,0.0017,0.0001,0.0005,0.1096,0.0122,0.0,0.0,0.0039,0.0074,0.0,0.0,0.023,0.0054,0.5402,0.0045,0.0029,0.0082,0.0256,0.0165,0.0001,0.0001,0.0,0.0001,0.0002,0.0001,0.0,0.0
820,27.33,1,0.0,0.0284,0.0213,0.1031,0.0619,0.0745,0.0,0.0,0.0,0.1052,0.0307,0.2284,0.2167,0.0044,0.4603,0.4664,0.0063,0.0336,0.04,0.1763,0.2636,0.0077,0.0233,0.0,0.0004,0.0117,0.0012,0.0038,0.0155,0.0079,0.0,0.0,0.003,0.0036,0.0,0.0001,0.013,0.0044,0.7573,0.0157,0.0292,0.1115,0.016,0.0049,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
825,27.5,1,0.0,0.0272,0.0136,0.0709,0.1328,0.1447,0.0,0.0,0.0,0.0964,0.0365,0.1266,0.1222,0.0035,0.6111,0.6382,0.0023,0.0526,0.0571,0.1774,0.2966,0.0079,0.0144,0.0,0.0002,0.0107,0.0035,0.0012,0.0204,0.0095,0.0,0.0,0.0089,0.0028,0.0004,0.0006,0.0076,0.0028,0.8224,0.0109,0.0225,0.0827,0.0018,0.0024,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0
830,27.67,1,0.0,0.0196,0.0106,0.116,0.0853,0.1361,0.0,0.0,0.0,0.1174,0.0245,0.0846,0.0747,0.0009,0.8087,0.8086,0.001,0.0906,0.1003,0.2607,0.3159,0.0055,0.0186,0.0001,0.0001,0.0019,0.0004,0.0003,0.0357,0.0045,0.0,0.0,0.0012,0.0037,0.0002,0.0005,0.205,0.024,0.0153,0.0011,0.0034,0.0031,0.0042,0.007,0.0071,0.0031,0.0014,0.0016,0.0001,0.0,0.0,0.0
835,27.83,1,0.0,0.0252,0.0289,0.221,0.0317,0.0244,0.0,0.0,0.0,0.08,0.0068,0.0882,0.0698,0.0013,0.7145,0.7037,0.0019,0.0915,0.1164,0.236,0.1351,0.0096,0.0556,0.0001,0.0001,0.0014,0.0002,0.0002,0.1625,0.0208,0.0,0.0,0.0017,0.0085,0.0001,0.0001,0.2259,0.0438,0.0151,0.0012,0.0019,0.0054,0.0096,0.0166,0.0152,0.0103,0.0003,0.0009,0.0005,0.0003,0.0,0.0
840,28.0,1,0.0,0.0454,0.021,0.1362,0.0226,0.0494,0.0,0.0,0.0,0.1256,0.0515,0.3462,0.3265,0.0031,0.5089,0.501,0.0043,0.0183,0.0192,0.2221,0.212,0.0076,0.0109,0.0,0.001,0.0087,0.0001,0.0037,0.1174,0.0111,0.0,0.0,0.0056,0.0107,0.0001,0.0001,0.0705,0.0214,0.1436,0.0012,0.0146,0.0369,0.0102,0.0095,0.0004,0.0004,0.0,0.0004,0.0002,0.0001,0.0,0.0
845,28.17,1,0.0,0.019,0.0105,0.1398,0.0594,0.0791,0.0,0.0,0.0,0.1733,0.0637,0.4271,0.4137,0.007,0.3712,0.372,0.0057,0.0121,0.0124,0.1727,0.186,0.0044,0.0085,0.0001,0.0006,0.0112,0.0001,0.0008,0.0317,0.0067,0.0,0.0,0.0078,0.003,0.0012,0.0015,0.0832,0.0349,0.0204,0.0011,0.0091,0.0199,0.0046,0.0313,0.0013,0.0012,0.0001,0.0007,0.0045,0.0033,0.0,0.0
850,28.33,1,0.0,0.0197,0.0137,0.1096,0.0811,0.0716,0.0,0.0,0.0,0.1391,0.0368,0.3347,0.3009,0.0039,0.4757,0.4701,0.0049,0.021,0.0228,0.211,0.2285,0.0073,0.0186,0.0003,0.0006,0.0447,0.001,0.0037,0.0458,0.0632,0.0,0.0,0.1535,0.0045,0.0089,0.0058,0.0134,0.0181,0.3113,0.0037,0.0044,0.1297,0.0002,0.0053,0.0003,0.0004,0.0,0.0,0.0093,0.0024,0.0,0.0
855,28.5,1,0.0,0.0166,0.0064,0.1882,0.0945,0.1321,0.0,0.0,0.0,0.1475,0.0472,0.3124,0.2956,0.0048,0.4804,0.4869,0.004,0.019,0.0256,0.1283,0.2321,0.0048,0.0168,0.0,0.0004,0.0058,0.0001,0.0015,0.1991,0.0304,0.0,0.0,0.0016,0.0126,0.0001,0.0001,0.2815,0.0951,0.0259,0.0007,0.0158,0.0519,0.0076,0.0021,0.0017,0.0015,0.0001,0.0005,0.0001,0.0,0.0,0.0
860,28.67,1,0.0,0.0041,0.0013,0.33,0.1854,0.2816,0.0,0.0,0.0,0.1572,0.0688,0.4228,0.404,0.0021,0.6279,0.6088,0.0033,0.015,0.0147,0.1488,0.2024,0.0058,0.0123,0.0001,0.0003,0.003,0.0001,0.0002,0.0741,0.0233,0.0001,0.0002,0.0012,0.0056,0.0004,0.0004,0.5602,0.3726,0.0013,0.0004,0.0176,0.0105,0.0459,0.0485,0.0583,0.0496,0.001,0.0037,0.0034,0.0027,0.0,0.0
865,28.83,1,0.0,0.0264,0.0111,0.1189,0.0566,0.1157,0.0,0.0,0.0,0.163,0.0454,0.1299,0.1177,0.0029,0.5937,0.5907,0.0033,0.0641,0.0795,0.2907,0.4085,0.0042,0.0134,0.0001,0.001,0.0169,0.0002,0.0047,0.0421,0.0022,0.0,0.0,0.0024,0.0391,0.0003,0.0004,0.065,0.0156,0.0754,0.0001,0.0152,0.0993,0.0008,0.0006,0.0002,0.0001,0.0001,0.0009,0.0,0.0,0.0,0.0
870,29.0,1,0.0,0.0311,0.021,0.1084,0.0417,0.0609,0.0002,0.0,0.0,0.0884,0.0189,0.0454,0.0403,0.0042,0.4586,0.4432,0.0051,0.1692,0.1725,0.4653,0.2725,0.0076,0.0202,0.0004,0.001,0.0966,0.0005,0.0045,0.0097,0.0099,0.0,0.0,0.0108,0.006,0.0184,0.0179,0.0683,0.0652,0.0039,0.0001,0.0052,0.0606,0.0003,0.0074,0.5231,0.4265,0.007,0.002,0.0017,0.0027,0.0,0.0
875,29.17,1,0.0,0.0171,0.0105,0.1453,0.0729,0.0933,0.0,0.0,0.0,0.096,0.028,0.0419,0.0382,0.0042,0.4556,0.4532,0.0056,0.1791,0.1818,0.4803,0.369,0.0071,0.0141,0.0001,0.0002,0.0049,0.0002,0.0007,0.0102,0.0047,0.0,0.0,0.0013,0.0143,0.0004,0.0004,0.0845,0.0694,0.0047,0.0001,0.0081,0.0184,0.004,0.006,0.5752,0.5204,0.0034,0.0039,0.0002,0.0002,0.0,0.0
880,29.33,1,0.0,0.0409,0.0215,0.1035,0.0394,0.0717,0.0001,0.0,0.0,0.0944,0.0317,0.0624,0.0575,0.0029,0.5294,0.5211,0.0041,0.1196,0.1234,0.4254,0.3902,0.0075,0.0132,0.0002,0.0005,0.0254,0.0003,0.0014,0.0359,0.0119,0.0001,0.0001,0.0011,0.0108,0.0046,0.004,0.2484,0.3029,0.001,0.0001,0.0681,0.0526,0.0125,0.0166,0.5211,0.4939,0.0031,0.0086,0.0019,0.0025,0.0,0.0
885,29.5,1,0.0,0.0415,0.0351,0.1363,0.0302,0.0257,0.0,0.0,0.0,0.1076,0.0402,0.1264,0.1101,0.0047,0.439,0.4319,0.0052,0.0617,0.0725,0.3131,0.3594,0.0066,0.0113,0.0001,0.0004,0.003,0.0,0.0007,0.0171,0.0102,0.0,0.0,0.0008,0.0049,0.0001,0.0001,0.1475,0.1169,0.005,0.0004,0.0072,0.0125,0.0118,0.011,0.3809,0.339,0.003,0.0036,0.0004,0.0006,0.0,0.0
890,29.67,1,0.0,0.0204,0.0121,0.2108,0.045,0.0352,0.0002,0.0,0.0,0.2204,0.1235,0.4465,0.4376,0.0548,0.076,0.068,0.0592,0.0136,0.0146,0.2299,0.3037,0.0037,0.004,0.0004,0.0009,0.029,0.0001,0.0022,0.0166,0.0061,0.0018,0.0023,0.0023,0.0009,0.0059,0.0086,0.2242,0.1884,0.0009,0.0003,0.0433,0.0265,0.017,0.0452,0.485,0.4526,0.0104,0.0535,0.0678,0.0823,0.0,0.0
895,29.83,1,0.0,0.1111,0.0529,0.0314,0.0147,0.0306,0.0002,0.0,0.0,0.2512,0.1038,0.2357,0.1382,0.0975,0.0876,0.0469,0.0552,0.0371,0.0959,0.1759,0.8189,0.0018,0.0049,0.0006,0.0024,0.0982,0.0002,0.0104,0.0087,0.0076,0.0002,0.0002,0.0278,0.0018,0.0468,0.0922,0.0286,0.0557,0.0409,0.0002,0.0283,0.0092,0.0045,0.0132,0.4164,0.6431,0.0014,0.0076,0.0832,0.5143,0.0,0.0
900,30.0,1,0.0,0.134,0.0908,0.0393,0.005,0.007,0.0001,0.0,0.0,0.1114,0.0545,0.1562,0.1344,0.069,0.0669,0.0572,0.0691,0.0664,0.0721,0.3985,0.4408,0.0088,0.0093,0.0004,0.0013,0.0222,0.0001,0.0022,0.0274,0.019,0.0,0.0,0.0052,0.0008,0.0036,0.0058,0.0838,0.1111,0.0059,0.0012,0.0112,0.0348,0.0018,0.0065,0.5612,0.6105,0.001,0.0058,0.0025,0.0038,0.0,0.0
905,30.17,1,0.0,0.1009,0.0562,0.0544,0.009,0.0143,0.0,0.0,0.0,0.1194,0.0425,0.0817,0.0612,0.0689,0.0568,0.0522,0.0767,0.1114,0.1316,0.3265,0.469,0.0058,0.0084,0.0001,0.001,0.0038,0.0,0.0009,0.0556,0.0525,0.0,0.0,0.002,0.0032,0.0004,0.0003,0.1415,0.1884,0.0072,0.0007,0.0058,0.0094,0.004,0.0061,0.1937,0.2318,0.0009,0.0013,0.0002,0.0005,0.0,0.0
910,30.33,1,0.0,0.0437,0.0229,0.1446,0.0225,0.0247,0.0,0.0,0.0,0.1194,0.0443,0.1167,0.0895,0.1084,0.0379,0.039,0.1115,0.0793,0.0961,0.3829,0.4727,0.0058,0.0086,0.0001,0.0015,0.0024,0.0,0.0006,0.0858,0.0323,0.0,0.0,0.0012,0.0191,0.0001,0.0001,0.3377,0.3274,0.0024,0.0001,0.0082,0.0097,0.0205,0.0101,0.098,0.0949,0.0009,0.0025,0.0002,0.0003,0.0,0.0
915,30.5,1,0.0,0.0379,0.0311,0.1661,0.023,0.0192,0.0,0.0,0.0,0.1354,0.0741,0.1981,0.1721,0.1965,0.0245,0.0231,0.1951,0.0488,0.0549,0.3558,0.4303,0.0068,0.0073,0.0001,0.0013,0.002,0.0,0.0003,0.0109,0.0068,0.0003,0.0003,0.0007,0.0024,0.0002,0.0002,0.1366,0.1258,0.0028,0.0005,0.0129,0.0131,0.0695,0.0309,0.6399,0.5953,0.002,0.0067,0.007,0.0089,0.0,0.0
920,30.67,1,0.0,0.1304,0.0621,0.1166,0.0057,0.0061,0.0,0.0,0.0,0.1945,0.0812,0.2224,0.1706,0.0536,0.1018,0.0854,0.0525,0.0447,0.0631,0.3173,0.641,0.0037,0.0069,0.0001,0.0013,0.004,0.0,0.0011,0.0023,0.0562,0.0002,0.0001,0.0018,0.0026,0.0004,0.0002,0.0665,0.1405,0.0075,0.0009,0.0126,0.0177,0.0429,0.0278,0.6422,0.7022,0.0118,0.0009,0.005,0.0181,0.0,0.0
925,30.83,1,0.0,0.1121,0.0749,0.0692,0.0105,0.0213,0.0003,0.0,0.0,0.727,0.5246,0.6438,0.6411,0.041,0.209,0.1901,0.0173,0.0076,0.0112,0.6614,0.8113,0.0005,0.0006,0.0007,0.0008,0.0723,0.0004,0.0029,0.0052,0.0147,0.0002,0.0001,0.0071,0.0029,0.0379,0.0595,0.0887,0.1044,0.0022,0.0002,0.0098,0.0403,0.0015,0.0118,0.8708,0.8591,0.0729,0.0165,0.0552,0.0783,0.0,0.0
930,31.0,1,0.0,0.0065,0.0062,0.3168,0.0983,0.1479,0.0,0.0,0.0,0.1811,0.0722,0.0917,0.0792,0.0019,0.653,0.6527,0.004,0.103,0.1252,0.5033,0.653,0.0045,0.007,0.0001,0.0002,0.0044,0.0002,0.0004,0.0224,0.0072,0.0001,0.0001,0.0002,0.0099,0.0002,0.0002,0.3292,0.149,0.0012,0.0001,0.0344,0.0553,0.0243,0.0063,0.6253,0.4712,0.0054,0.0055,0.0001,0.0001,0.0,0.0
935,31.17,1,0.0,0.0108,0.0066,0.2903,0.0594,0.0747,0.0,0.0,0.0,0.1404,0.0588,0.0777,0.0666,0.0027,0.6053,0.5996,0.0029,0.1105,0.1255,0.4531,0.6011,0.0049,0.0068,0.0001,0.0002,0.0026,0.0001,0.0004,0.0916,0.0156,0.0,0.0,0.0006,0.0152,0.0001,0.0001,0.2425,0.1219,0.0028,0.0001,0.007,0.0168,0.008,0.0049,0.2621,0.1921,0.0018,0.0041,0.0001,0.0002,0.0,0.0
940,31.33,1,0.0,0.0809,0.0229,0.1345,0.0068,0.022,0.0,0.0,0.0,0.1805,0.0619,0.0741,0.0542,0.0384,0.104,0.1005,0.0444,0.1452,0.1663,0.3451,0.6623,0.003,0.0057,0.0001,0.0005,0.0028,0.0,0.0011,0.0249,0.0113,0.0,0.0,0.0011,0.0028,0.0002,0.0002,0.105,0.0797,0.0055,0.0005,0.0044,0.0071,0.0068,0.0078,0.3162,0.2802,0.0052,0.0078,0.0003,0.0004,0.0,0.0
945,31.5,1,0.0,0.1445,0.0987,0.0336,0.0042,0.006,0.0,0.0,0.0,0.1994,0.1078,0.0579,0.0485,0.0901,0.0426,0.0567,0.0913,0.1729,0.1914,0.5897,0.6443,0.003,0.0025,0.0001,0.0012,0.0099,0.0,0.0061,0.051,0.0585,0.0,0.0,0.0009,0.0015,0.0002,0.0002,0.2102,0.1794,0.0042,0.0015,0.0134,0.023,0.0055,0.002,0.1893,0.1779,0.0023,0.0016,0.0,0.0001,0.0,0.0
950,31.67,1,0.0,0.1057,0.0697,0.0471,0.0084,0.0104,0.0001,0.0,0.0,0.1768,0.1027,0.0517,0.0399,0.0661,0.0546,0.0689,0.0788,0.206,0.2212,0.5875,0.6777,0.0042,0.004,0.0002,0.0028,0.0268,0.0001,0.0052,0.0105,0.018,0.0,0.0,0.0153,0.003,0.0021,0.0032,0.1132,0.2074,0.0199,0.0013,0.0068,0.0337,0.0016,0.0061,0.5651,0.6489,0.0008,0.0018,0.0003,0.0007,0.0,0.0
955,31.83,1,0.0,0.1376,0.1146,0.0191,0.0078,0.008,0.0001,0.0,0.0,0.1747,0.1132,0.0479,0.0457,0.0534,0.0835,0.091,0.0713,0.2385,0.2572,0.5715,0.64,0.006,0.0053,0.0004,0.0008,0.0072,0.0001,0.0015,0.0068,0.0555,0.0001,0.0001,0.003,0.0017,0.0024,0.0024,0.0624,0.3128,0.0043,0.0007,0.0066,0.0143,0.0073,0.0092,0.8532,0.9291,0.0081,0.0261,0.0033,0.0028,0.0,0.0
960,32.0,1,0.0,0.1738,0.1533,0.0129,0.0066,0.0065,0.0001,0.0,0.0,0.1993,0.1429,0.0628,0.061,0.0402,0.1204,0.1207,0.0514,0.1866,0.202,0.5724,0.5999,0.0047,0.0037,0.0002,0.0005,0.0031,0.0,0.0007,0.0135,0.0542,0.0005,0.0004,0.0004,0.002,0.0003,0.0004,0.1638,0.2853,0.0018,0.0008,0.0173,0.013,0.065,0.0141,0.9053,0.9321,0.0314,0.0401,0.0032,0.006,0.0,0.0
965,32.17,1,0.0,0.1582,0.139,0.014,0.0077,0.0081,0.0001,0.0,0.0,0.2013,0.1377,0.0648,0.0614,0.0431,0.1074,0.1119,0.0594,0.1827,0.1971,0.5223,0.6029,0.0045,0.0039,0.0001,0.0003,0.0016,0.0,0.0004,0.015,0.0426,0.0003,0.0003,0.0005,0.0022,0.0002,0.0004,0.1288,0.1758,0.0034,0.0009,0.009,0.0056,0.0716,0.0242,0.9215,0.9331,0.027,0.0285,0.0072,0.014,0.0,0.0
970,32.33,1,0.0,0.2118,0.1969,0.0125,0.0043,0.0048,0.0001,0.0,0.0,0.2233,0.1616,0.0676,0.0707,0.034,0.135,0.1355,0.0498,0.178,0.1878,0.6344,0.6469,0.0039,0.003,0.0001,0.0003,0.0017,0.0,0.0004,0.0158,0.0312,0.0003,0.0003,0.0005,0.0031,0.0002,0.0003,0.1049,0.1328,0.0037,0.0005,0.0083,0.006,0.0664,0.0222,0.917,0.9272,0.0199,0.0245,0.0083,0.0148,0.0,0.0
975,32.5,1,0.0,0.1232,0.1553,0.0228,0.0049,0.006,0.0001,0.0,0.0,0.2269,0.1426,0.0596,0.0621,0.0281,0.1302,0.1616,0.0572,0.205,0.2169,0.571,0.6659,0.0045,0.0032,0.0001,0.0003,0.0019,0.0,0.0004,0.0124,0.0175,0.0003,0.0003,0.0005,0.0061,0.0002,0.0004,0.0742,0.0963,0.0043,0.0002,0.0076,0.0059,0.0492,0.022,0.9065,0.9192,0.0176,0.0292,0.012,0.0212,0.0,0.0
980,32.67,1,0.0,0.1411,0.1628,0.0253,0.0061,0.005,0.0,0.0,0.0,0.2254,0.1503,0.0831,0.0772,0.0344,0.1482,0.1389,0.0407,0.147,0.1689,0.5693,0.6776,0.0037,0.0034,0.0001,0.0002,0.0014,0.0,0.0003,0.0089,0.0161,0.0003,0.0003,0.0007,0.0026,0.0002,0.0003,0.0764,0.0819,0.005,0.0006,0.0053,0.0061,0.0444,0.0235,0.9014,0.9076,0.0164,0.0202,0.0204,0.0336,0.0,0.0
985,32.83,1,0.0,0.2305,0.1961,0.024,0.0041,0.0053,0.0,0.0,0.0,0.2437,0.1643,0.1155,0.1143,0.0235,0.1648,0.1753,0.0413,0.1037,0.1143,0.5422,0.6428,0.0035,0.0033,0.0001,0.0001,0.0006,0.0,0.0001,0.01,0.0126,0.0002,0.0002,0.0008,0.0022,0.0002,0.0002,0.0543,0.0493,0.0119,0.001,0.0026,0.0026,0.0519,0.0337,0.8977,0.8988,0.0117,0.0165,0.0317,0.048,0.0,0.0
