frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
530,17.68,1,0.0,0.0119,0.018,0.0998,0.0888,0.0468,0.0001,0.0,0.0,0.1178,0.2107,0.2034,0.2118,0.0065,0.2896,0.3241,0.0091,0.0488,0.0237,0.3634,0.2139,0.0077,0.0017,0.0002,0.0014,0.1064,0.0003,0.0086,0.0216,0.111,0.0,0.0,0.0113,0.0008,0.0081,0.0049,0.0527,0.0952,0.0068,0.0039,0.0143,0.0417,0.0028,0.0323,0.0032,0.0057,0.0002,0.0001,0.0132,0.0233,0.0,0.0
535,17.85,1,0.0,0.0127,0.0111,0.0764,0.1144,0.0743,0.0,0.0,0.0,0.108,0.2009,0.1827,0.2363,0.0085,0.2572,0.2892,0.014,0.0568,0.0256,0.408,0.1753,0.0105,0.0022,0.0,0.0028,0.1236,0.0008,0.0352,0.0034,0.0183,0.0,0.0,0.0217,0.0015,0.0008,0.0005,0.0025,0.0053,0.6275,0.0126,0.0499,0.2971,0.0033,0.0051,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0
540,18.02,1,0.0,0.0142,0.0126,0.0953,0.0723,0.0371,0.0,0.0,0.0,0.2523,0.3247,0.2637,0.2891,0.0167,0.2056,0.2298,0.017,0.044,0.0272,0.4679,0.2824,0.0039,0.0009,0.0001,0.0019,0.0705,0.0005,0.0219,0.0059,0.0085,0.0,0.0,0.0274,0.0015,0.0007,0.0007,0.0028,0.0046,0.4344,0.0053,0.0148,0.0902,0.0013,0.004,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0
545,18.18,1,0.0,0.0126,0.0163,0.1479,0.0796,0.0217,0.0002,0.0,0.0,0.1414,0.1575,0.1708,0.1764,0.0177,0.1697,0.1597,0.0276,0.0628,0.0446,0.4257,0.1924,0.0051,0.0026,0.0012,0.0009,0.1477,0.0003,0.0078,0.0445,0.0111,0.0,0.0001,0.0342,0.0011,0.0205,0.0646,0.0415,0.0425,0.006,0.0005,0.0041,0.008,0.0008,0.0213,0.0647,0.1126,0.0009,0.0357,0.0644,0.1063,0.0,0.0
550,18.35,1,0.0,0.0122,0.0113,0.1774,0.0736,0.0243,0.0001,0.0,0.0,0.0923,0.0762,0.2261,0.1987,0.0215,0.1724,0.1634,0.02,0.0402,0.0334,0.3458,0.2059,0.0069,0.0074,0.0003,0.0003,0.0092,0.0001,0.0014,0.007,0.0617,0.0002,0.0002,0.0035,0.0002,0.0048,0.0022,0.0569,0.1518,0.0024,0.0075,0.0036,0.0035,0.0088,0.0668,0.1774,0.2926,0.0053,0.0037,0.0493,0.1206,0.0,0.0
555,18.52,1,0.0,0.0167,0.014,0.0745,0.0706,0.0343,0.0,0.0,0.0,0.2119,0.2239,0.336,0.3272,0.0113,0.2543,0.2707,0.0153,0.0306,0.0174,0.4734,0.3036,0.0034,0.0015,0.0,0.0016,0.0156,0.0001,0.0087,0.01,0.139,0.0,0.0,0.0042,0.0092,0.0003,0.0001,0.0274,0.0947,0.0443,0.0006,0.0091,0.0202,0.0077,0.0082,0.0008,0.0013,0.0002,0.0,0.0001,0.0003,0.0,0.0
560,18.68,1,0.0,0.0088,0.0138,0.0388,0.1401,0.0342,0.0,0.0,0.0,0.3173,0.4608,0.5801,0.5346,0.0163,0.2272,0.2557,0.0151,0.0149,0.0076,0.3906,0.3275,0.0029,0.0004,0.0001,0.0037,0.1423,0.0003,0.0322,0.0066,0.1398,0.0,0.0,0.0368,0.0029,0.0034,0.0013,0.0057,0.0438,0.0941,0.0018,0.0098,0.0936,0.001,0.0108,0.0005,0.0012,0.0001,0.0,0.0017,0.0061,0.0,0.0
565,18.85,1,0.0,0.0114,0.0069,0.0926,0.116,0.0696,0.0001,0.0,0.0,0.1649,0.1744,0.5622,0.5321,0.0158,0.1912,0.1967,0.02,0.0119,0.007,0.2096,0.1935,0.0062,0.003,0.0003,0.0013,0.1202,0.0003,0.0076,0.0057,0.0275,0.0,0.0,0.0593,0.0004,0.0194,0.0115,0.0103,0.0341,0.0157,0.003,0.0044,0.0181,0.0007,0.0235,0.004,0.0087,0.0003,0.0004,0.0336,0.0721,0.0,0.0
570,19.02,1,0.0,0.006,0.0029,0.1741,0.1668,0.092,0.0,0.0,0.0,0.1845,0.1902,0.5142,0.4952,0.0177,0.1808,0.1942,0.0258,0.0147,0.0105,0.293,0.2464,0.0055,0.0033,0.0001,0.0012,0.0437,0.0004,0.0094,0.0271,0.0184,0.0,0.0,0.0912,0.0007,0.0016,0.0018,0.0177,0.0121,0.2621,0.0125,0.0114,0.0404,0.0017,0.0131,0.0004,0.0006,0.0,0.0001,0.0018,0.0018,0.0,0.0
575,19.18,1,0.0,0.0076,0.0024,0.2967,0.1054,0.0906,0.0001,0.0,0.0,0.1965,0.2335,0.4522,0.4247,0.0065,0.3323,0.3071,0.0131,0.0197,0.0123,0.3169,0.2118,0.0045,0.002,0.0003,0.0007,0.0567,0.0003,0.0061,0.0578,0.0257,0.0,0.0,0.0163,0.001,0.0046,0.0051,0.0946,0.1175,0.0052,0.0016,0.0148,0.0242,0.0053,0.0487,0.0126,0.0188,0.0001,0.0024,0.0468,0.0382,0.0,0.0
580,19.35,1,0.0,0.0032,0.0029,0.2375,0.1348,0.0591,0.0001,0.0,0.0,0.3961,0.4652,0.5769,0.5542,0.0124,0.3533,0.4025,0.0052,0.0132,0.0083,0.4342,0.4265,0.0015,0.0003,0.0002,0.0039,0.2003,0.0004,0.0168,0.0128,0.0457,0.0,0.0,0.0329,0.0012,0.0077,0.0068,0.0132,0.0242,0.0348,0.002,0.0094,0.0618,0.0009,0.01,0.001,0.0014,0.0001,0.0001,0.0049,0.0079,0.0,0.0
585,19.52,1,0.0,0.0259,0.0143,0.087,0.0537,0.0589,0.0,0.0,0.0,0.2187,0.2504,0.2355,0.2557,0.0073,0.3065,0.311,0.0109,0.0323,0.0254,0.3649,0.329,0.0021,0.0013,0.0001,0.002,0.0841,0.0002,0.0219,0.0059,0.0226,0.0,0.0,0.0069,0.0031,0.0011,0.0008,0.0227,0.0422,0.03,0.0011,0.0227,0.0783,0.0026,0.0091,0.0003,0.0005,0.0001,0.0001,0.0003,0.0005,0.0,0.0
590,19.68,1,0.0,0.0197,0.0216,0.0187,0.1081,0.0698,0.0,0.0,0.0,0.1474,0.2046,0.2046,0.2143,0.0094,0.2789,0.3087,0.0099,0.0394,0.03,0.3831,0.2909,0.0042,0.0019,0.0001,0.0011,0.0436,0.0003,0.0219,0.0131,0.0267,0.0,0.0,0.0097,0.0012,0.0005,0.0008,0.0316,0.0248,0.1674,0.0083,0.0122,0.0411,0.0016,0.0036,0.0001,0.0002,0.0,0.0002,0.0001,0.0001,0.0,0.0
595,19.85,1,0.0,0.0322,0.03,0.0178,0.0784,0.0453,0.0001,0.0,0.0,0.0748,0.0728,0.1523,0.1572,0.0084,0.2843,0.2963,0.0084,0.0504,0.0404,0.3352,0.1349,0.0087,0.0061,0.0002,0.0021,0.1561,0.0003,0.0074,0.0016,0.0151,0.0002,0.0001,0.0166,0.0006,0.0118,0.0068,0.0093,0.0392,0.0098,0.0011,0.006,0.0136,0.0018,0.0491,0.0013,0.0031,0.0006,0.0012,0.0092,0.0295,0.0,0.0
600,20.02,1,0.0,0.0324,0.0312,0.0351,0.0374,0.0216,0.0002,0.0,0.0,0.3721,0.4139,0.4049,0.3567,0.0339,0.1727,0.1686,0.0124,0.024,0.0157,0.5831,0.3297,0.0013,0.0004,0.0004,0.0011,0.0525,0.0001,0.0033,0.0071,0.0428,0.002,0.0014,0.0023,0.0003,0.0147,0.0159,0.137,0.2187,0.0004,0.0011,0.0175,0.0134,0.0102,0.063,0.0787,0.0965,0.0083,0.0059,0.0917,0.1738,0.0,0.0
605,20.18,1,0.0,0.0128,0.0173,0.0547,0.1218,0.0356,0.0,0.0,0.0,0.1705,0.1932,0.2948,0.2801,0.0238,0.1233,0.1384,0.0342,0.0321,0.0204,0.4402,0.2636,0.0043,0.0018,0.0001,0.0021,0.0291,0.0001,0.0138,0.0106,0.0866,0.0,0.0,0.0034,0.0017,0.0005,0.0003,0.0656,0.0946,0.0153,0.0036,0.0177,0.0261,0.0136,0.0224,0.0017,0.0021,0.0004,0.0001,0.0006,0.0015,0.0,0.0
610,20.35,1,0.0,0.0072,0.008,0.0698,0.2554,0.0795,0.0001,0.0,0.0,0.0879,0.1096,0.2234,0.2101,0.1205,0.0464,0.0312,0.0777,0.0428,0.0249,0.317,0.2105,0.0102,0.0025,0.0002,0.0032,0.0689,0.0,0.0062,0.0044,0.0414,0.0,0.0,0.0047,0.0003,0.0129,0.0093,0.0155,0.0836,0.0038,0.0037,0.0074,0.0189,0.0043,0.0253,0.0026,0.0068,0.0002,0.0016,0.0745,0.1548,0.0,0.0
615,20.52,1,0.0,0.0172,0.0311,0.0558,0.0826,0.0824,0.0003,0.0,0.0,0.6693,0.6594,0.816,0.7689,0.1341,0.07,0.0285,0.0655,0.0041,0.0015,0.569,0.474,0.0011,0.0001,0.0006,0.0018,0.0457,0.0001,0.0033,0.0226,0.0407,0.0003,0.0004,0.0034,0.0006,0.0424,0.0472,0.0209,0.0909,0.0021,0.0005,0.0206,0.0199,0.0064,0.029,0.0385,0.0921,0.0005,0.0131,0.38,0.6168,0.0,0.0
620,20.69,1,0.0,0.0114,0.006,0.1293,0.0941,0.0729,0.0002,0.0,0.0,0.2274,0.3216,0.5319,0.4736,0.0183,0.2052,0.2108,0.0151,0.0159,0.0083,0.363,0.3044,0.0033,0.0009,0.0004,0.0013,0.0918,0.0002,0.008,0.002,0.017,0.0012,0.001,0.0098,0.0005,0.024,0.012,0.0238,0.1261,0.0029,0.0006,0.0148,0.0117,0.0051,0.0505,0.2916,0.4842,0.0081,0.0193,0.1097,0.2202,0.0,0.0
625,20.85,1,0.0,0.0036,0.0024,0.192,0.2163,0.1036,0.0003,0.0,0.0,0.1185,0.1455,0.2359,0.2447,0.0106,0.283,0.2719,0.0116,0.0348,0.0298,0.2789,0.3008,0.0053,0.0045,0.0006,0.0007,0.2448,0.0008,0.0161,0.0068,0.0154,0.0002,0.0001,0.0134,0.0002,0.0242,0.0215,0.0429,0.0456,0.0032,0.0018,0.0054,0.0202,0.0011,0.0157,0.3486,0.3646,0.0096,0.0045,0.0807,0.1364,0.0,0.0
630,21.02,1,0.0,0.0001,0.0001,0.665,0.6566,0.3943,0.0011,0.0,0.0,0.0817,0.066,0.4167,0.4151,0.0123,0.2965,0.2874,0.0158,0.0248,0.0149,0.2756,0.1551,0.0156,0.016,0.0011,0.0159,0.4154,0.0012,0.0081,0.0031,0.0239,0.0058,0.0026,0.0164,0.0014,0.1662,0.1005,0.0121,0.0255,0.0044,0.0001,0.0236,0.0652,0.0048,0.02,0.5493,0.4169,0.2514,0.0019,0.0717,0.0975,0.0,0.0
635,21.19,1,0.0004,0.0694,0.0721,0.7426,0.2353,0.4304,0.0004,0.0,0.0001,0.1073,0.3277,0.7914,0.4287,0.9999,0.0004,0.0,0.9988,0.003,0.0524,0.0208,0.108,0.0062,0.0249,0.0011,0.0006,0.002,0.0027,0.0004,0.2887,0.3816,0.004,0.0027,0.3793,0.0057,0.0568,0.0106,0.4205,0.3978,0.495,0.0998,0.0894,0.0532,0.1029,0.0344,0.015,0.0229,0.0237,0.0858,0.1904,0.2302,0.0,0.0
640,21.35,1,0.0002,0.0243,0.1049,0.1628,0.4354,0.0809,0.0002,0.0,0.0,0.0382,0.0789,0.9586,0.8459,0.9999,0.0001,0.0,0.9993,0.0004,0.0037,0.0435,0.0739,0.0312,0.056,0.0002,0.0003,0.0057,0.0059,0.0047,0.0559,0.1354,0.0014,0.0013,0.0313,0.0055,0.0014,0.0002,0.0927,0.423,0.3668,0.07,0.042,0.0133,0.1351,0.2174,0.0157,0.0466,0.0226,0.1401,0.0231,0.0212,0.0,0.0
645,21.52,1,0.0,0.0,0.0001,0.7531,0.8482,0.4307,0.0001,0.0,0.0,0.0205,0.0127,0.7147,0.6737,0.0728,0.0707,0.0676,0.0695,0.0061,0.0031,0.1301,0.0489,0.0438,0.0516,0.0006,0.0047,0.201,0.0006,0.0034,0.0063,0.0062,0.0002,0.0003,0.017,0.0044,0.0441,0.0401,0.0263,0.0697,0.0035,0.0002,0.0071,0.0268,0.0015,0.0395,0.0051,0.0076,0.0017,0.0064,0.0365,0.0481,0.0,0.0
650,21.69,1,0.0,0.0,0.0001,0.6787,0.828,0.4863,0.0001,0.0,0.0,0.0427,0.0662,0.1557,0.1466,0.0621,0.0812,0.0681,0.0451,0.0585,0.0496,0.1873,0.1686,0.0141,0.0126,0.0003,0.0002,0.0178,0.0004,0.0013,0.0064,0.0406,0.0001,0.0001,0.0074,0.0002,0.0103,0.0047,0.0338,0.153,0.0033,0.0087,0.0026,0.0079,0.0035,0.059,0.0293,0.0725,0.0023,0.0046,0.0584,0.0875,0.0,0.0
655,21.85,1,0.0,0.0,0.0,0.7868,0.7797,0.6026,0.0,0.0,0.0,0.6355,0.6713,0.8499,0.8285,0.0296,0.2637,0.2541,0.009,0.0034,0.0012,0.5424,0.36,0.0009,0.0002,0.0001,0.0033,0.011,0.0001,0.003,0.0138,0.0811,0.0,0.0,0.0091,0.0056,0.0012,0.0008,0.0174,0.048,0.1555,0.0031,0.0096,0.0163,0.0081,0.0144,0.0005,0.0006,0.0002,0.0002,0.0006,0.0012,0.0,0.0
660,22.02,1,0.0,0.0,0.0,0.8874,0.814,0.531,0.0,0.0,0.0,0.0926,0.0959,0.5293,0.4945,0.0768,0.0684,0.0671,0.0651,0.0131,0.0083,0.1564,0.1217,0.0119,0.0075,0.0001,0.0021,0.0274,0.0002,0.0065,0.0014,0.0314,0.0,0.0,0.0143,0.0027,0.002,0.0007,0.0044,0.0507,0.1134,0.0027,0.0097,0.0217,0.0075,0.0233,0.0003,0.0006,0.0003,0.0001,0.0024,0.0069,0.0,0.0
665,22.19,1,0.0,0.0,0.0,0.8393,0.7636,0.5506,0.0001,0.0,0.0,0.0839,0.0282,0.286,0.2676,0.0137,0.2354,0.2437,0.0155,0.0372,0.0262,0.5715,0.0678,0.0106,0.0185,0.0002,0.0054,0.2186,0.0006,0.0179,0.0017,0.0112,0.0001,0.0001,0.0167,0.0006,0.0083,0.0055,0.0077,0.0346,0.0373,0.0046,0.0122,0.0363,0.0027,0.0111,0.0002,0.0003,0.0002,0.0007,0.0011,0.0017,0.0,0.0
670,22.35,1,0.0,0.0001,0.0001,0.571,0.635,0.4879,0.0003,0.0,0.0,0.4623,0.4787,0.612,0.5746,0.0078,0.4089,0.4071,0.0059,0.01,0.0071,0.5383,0.4186,0.0008,0.0005,0.0009,0.0019,0.1971,0.0006,0.0128,0.0074,0.0438,0.0002,0.0001,0.0074,0.0003,0.0266,0.0303,0.0693,0.1043,0.0012,0.002,0.0049,0.0405,0.0007,0.0102,0.1466,0.1751,0.0128,0.0074,0.0115,0.0186,0.0,0.0
675,22.52,1,0.0,0.0001,0.0,0.6715,0.7702,0.5205,0.0001,0.0,0.0,0.06,0.0889,0.4154,0.4063,0.0073,0.3993,0.4006,0.0066,0.0176,0.014,0.1428,0.184,0.0085,0.0176,0.0007,0.0027,0.3597,0.0013,0.0242,0.0098,0.1516,0.0,0.0,0.0697,0.0029,0.032,0.0114,0.0484,0.3303,0.0062,0.0005,0.0038,0.0237,0.0013,0.0121,0.0135,0.0291,0.001,0.001,0.007,0.0091,0.0,0.0
680,22.69,1,0.0,0.0005,0.0006,0.4686,0.5602,0.2168,0.0005,0.0,0.0,0.1029,0.0634,0.4404,0.3983,0.0497,0.0863,0.0762,0.0494,0.019,0.0136,0.2304,0.198,0.0087,0.012,0.0007,0.002,0.3859,0.0011,0.0117,0.0098,0.0185,0.0006,0.0005,0.0089,0.0004,0.0525,0.0433,0.0717,0.1243,0.0026,0.0009,0.0121,0.0246,0.0041,0.0182,0.5362,0.5877,0.0201,0.0197,0.0998,0.1457,0.0,0.0
685,22.85,1,0.0,0.0019,0.0014,0.1592,0.4302,0.1573,0.0004,0.0,0.0,0.0738,0.0865,0.2287,0.2275,0.051,0.0863,0.0842,0.0463,0.0392,0.0332,0.2206,0.1991,0.0116,0.0074,0.0005,0.0008,0.2137,0.0007,0.0177,0.0038,0.0161,0.0001,0.0001,0.0081,0.0002,0.0347,0.0216,0.0251,0.0586,0.0042,0.0029,0.0094,0.0405,0.0017,0.0148,0.4358,0.5547,0.0064,0.0056,0.1117,0.2028,0.0,0.0
690,23.02,1,0.0,0.0052,0.0046,0.1256,0.2208,0.0631,0.0001,0.0,0.0,0.6567,0.5888,0.6282,0.6227,0.0368,0.2547,0.1821,0.0079,0.0066,0.0058,0.6048,0.2119,0.0006,0.0002,0.0003,0.0014,0.0187,0.0001,0.0023,0.0085,0.081,0.0002,0.0002,0.0029,0.0005,0.0062,0.0041,0.0847,0.2033,0.0016,0.0024,0.0102,0.0103,0.0153,0.0695,0.1244,0.1766,0.0028,0.002,0.1026,0.1781,0.0,0.0
695,23.19,1,0.0,0.0053,0.0045,0.1737,0.1381,0.05,0.0002,0.0,0.0,0.2569,0.2495,0.3509,0.3091,0.0531,0.0883,0.072,0.0478,0.027,0.0219,0.4595,0.2485,0.0025,0.0015,0.0005,0.0012,0.0596,0.0001,0.0053,0.0083,0.0352,0.0002,0.0002,0.0052,0.0004,0.0152,0.0113,0.0769,0.1508,0.0008,0.0013,0.0081,0.0171,0.0034,0.0386,0.1602,0.1914,0.0055,0.0035,0.0912,0.1544,0.0,0.0
700,23.35,1,0.0,0.0113,0.0063,0.1462,0.0878,0.0496,0.0003,0.0,0.0,0.2055,0.2109,0.292,0.2791,0.0459,0.0831,0.0819,0.0446,0.03,0.0241,0.3798,0.2584,0.0031,0.0019,0.0005,0.0021,0.2184,0.0002,0.0134,0.0036,0.0252,0.0005,0.0004,0.0058,0.0003,0.0277,0.0224,0.0389,0.1079,0.0007,0.0008,0.0075,0.0146,0.0023,0.0225,0.0988,0.147,0.0076,0.0039,0.1077,0.1992,0.0,0.0
705,23.52,1,0.0,0.0164,0.0184,0.0895,0.0684,0.0245,0.0003,0.0,0.0,0.5362,0.5244,0.5714,0.5449,0.0667,0.1752,0.093,0.0173,0.012,0.0092,0.6362,0.5795,0.0007,0.0003,0.0007,0.003,0.1595,0.0002,0.0096,0.0044,0.0333,0.0007,0.0004,0.0046,0.0003,0.034,0.0386,0.0478,0.0811,0.0009,0.0012,0.0105,0.0376,0.0028,0.0231,0.2386,0.271,0.0132,0.0064,0.1707,0.2996,0.0,0.0
710,23.69,1,0.0,0.0258,0.0234,0.0724,0.0666,0.0288,0.0003,0.0,0.0,0.3181,0.2942,0.3225,0.3072,0.0137,0.2306,0.2104,0.0172,0.0269,0.0218,0.4171,0.3005,0.0016,0.0012,0.0004,0.0016,0.0792,0.0001,0.0055,0.0075,0.0349,0.0006,0.0003,0.0014,0.0004,0.01,0.0112,0.1741,0.2055,0.0003,0.0011,0.023,0.0476,0.0067,0.0411,0.2619,0.2728,0.0113,0.0058,0.0592,0.1235,0.0,0.0
715,23.85,1,0.0,0.0035,0.0038,0.1854,0.2676,0.0986,0.0004,0.0,0.0,0.1476,0.1412,0.2748,0.2585,0.0149,0.2261,0.2125,0.0226,0.0346,0.0274,0.2607,0.4093,0.0053,0.0045,0.0005,0.0012,0.0477,0.0001,0.0043,0.0031,0.0059,0.0004,0.0003,0.0054,0.005,0.0234,0.0259,0.0267,0.0555,0.0068,0.0001,0.0227,0.0541,0.0067,0.0199,0.6803,0.6797,0.0056,0.0048,0.33,0.388,0.0,0.0
720,24.02,1,0.0,0.0,0.0,0.894,0.813,0.7304,0.0003,0.0,0.0,0.1122,0.0714,0.5329,0.5226,0.0261,0.2195,0.2093,0.0173,0.014,0.0084,0.2488,0.1548,0.0114,0.0151,0.0015,0.0003,0.0377,0.0006,0.0036,0.0025,0.0023,0.0091,0.0081,0.0332,0.0025,0.06,0.0678,0.0166,0.0285,0.0454,0.0002,0.0113,0.0032,0.0074,0.0229,0.6077,0.6199,0.075,0.0621,0.6458,0.7665,0.0,0.0
725,24.19,1,0.0,0.0,0.0,0.8612,0.8901,0.7512,0.0003,0.0,0.0,0.1009,0.0697,0.5074,0.4989,0.015,0.3013,0.2935,0.0108,0.0126,0.0087,0.2121,0.1755,0.0103,0.0159,0.0012,0.0006,0.0331,0.0003,0.0023,0.0013,0.0057,0.0058,0.004,0.021,0.0009,0.0779,0.057,0.0181,0.0512,0.0253,0.0007,0.0107,0.0059,0.0074,0.034,0.6235,0.7007,0.0784,0.0432,0.5721,0.7055,0.0,0.0
730,24.36,1,0.0,0.0011,0.0007,0.5142,0.4163,0.279,0.0002,0.0,0.0,0.7392,0.686,0.7923,0.7915,0.0591,0.1821,0.1126,0.0226,0.0032,0.0023,0.5637,0.4388,0.0003,0.0002,0.0012,0.0002,0.0128,0.0008,0.0004,0.0031,0.0056,0.0007,0.0004,0.0284,0.0012,0.0686,0.0709,0.0236,0.0263,0.0253,0.0006,0.0021,0.0033,0.0022,0.0375,0.5216,0.5016,0.0428,0.0193,0.31,0.3584,0.0,0.0
735,24.52,1,0.0,0.022,0.0166,0.0913,0.0812,0.0554,0.0002,0.0,0.0,0.2006,0.2634,0.1461,0.1726,0.0098,0.2753,0.2579,0.0145,0.0568,0.0458,0.4874,0.3354,0.0023,0.0015,0.0005,0.0005,0.0622,0.0002,0.0029,0.0037,0.0068,0.0001,0.0001,0.0097,0.0011,0.0193,0.0195,0.0223,0.0264,0.0055,0.0003,0.0042,0.0181,0.001,0.0169,0.4808,0.4864,0.0171,0.0098,0.0728,0.1317,0.0,0.0
740,24.69,1,0.0,0.028,0.031,0.0586,0.0756,0.0338,0.0001,0.0,0.0,0.0762,0.1047,0.1059,0.1071,0.0091,0.2809,0.2518,0.0148,0.0747,0.0684,0.3043,0.3062,0.0067,0.0053,0.0003,0.0004,0.0207,0.0001,0.0025,0.0041,0.0071,0.0001,0.0001,0.0084,0.0011,0.0038,0.0028,0.0258,0.0307,0.0122,0.0009,0.0043,0.0082,0.0041,0.0475,0.461,0.4849,0.0086,0.0085,0.057,0.1092,0.0,0.0
745,24.86,1,0.0,0.0437,0.0351,0.0384,0.07,0.0328,0.0003,0.0,0.0,0.1301,0.158,0.2103,0.1988,0.0218,0.1406,0.1284,0.0322,0.0374,0.0318,0.2919,0.2943,0.0044,0.003,0.0004,0.0007,0.0524,0.0001,0.0059,0.0064,0.0205,0.0001,0.0,0.0094,0.0018,0.0125,0.0112,0.0662,0.082,0.0081,0.0005,0.0154,0.0291,0.0054,0.0288,0.4682,0.4135,0.0046,0.0013,0.1609,0.2636,0.0,0.0
750,25.02,1,0.0,0.0222,0.0389,0.0301,0.1056,0.0259,0.0003,0.0,0.0,0.1076,0.1193,0.1995,0.1808,0.03,0.1118,0.1002,0.0359,0.0412,0.0352,0.298,0.3402,0.0061,0.0041,0.0005,0.0007,0.0443,0.0001,0.0033,0.0058,0.021,0.0001,0.0001,0.0062,0.0016,0.0232,0.0188,0.0689,0.1408,0.0029,0.0003,0.0158,0.0391,0.0043,0.0306,0.4224,0.4494,0.0084,0.0038,0.1638,0.2774,0.0,0.0
755,25.19,1,0.0,0.012,0.0102,0.119,0.1397,0.0664,0.0002,0.0,0.0,0.7701,0.7469,0.8784,0.8628,0.0718,0.1123,0.0729,0.0374,0.0018,0.0011,0.6017,0.6375,0.0003,0.0001,0.0005,0.0042,0.0296,0.0001,0.0017,0.043,0.0415,0.0001,0.0001,0.0102,0.0037,0.0122,0.0205,0.0945,0.0984,0.0027,0.0003,0.0081,0.0149,0.0053,0.0615,0.0553,0.0465,0.0017,0.0018,0.1422,0.1358,0.0,0.0
760,25.36,1,0.0,0.019,0.0136,0.0405,0.0994,0.0472,0.0,0.0,0.0,0.2445,0.2771,0.4365,0.422,0.0263,0.1373,0.1418,0.0377,0.0186,0.0134,0.3817,0.3606,0.0028,0.0012,0.0,0.0065,0.0564,0.0001,0.0354,0.006,0.0514,0.0,0.0,0.005,0.0129,0.0002,0.0001,0.0167,0.0375,0.1466,0.001,0.0467,0.1645,0.0178,0.0134,0.0001,0.0001,0.0001,0.0,0.0002,0.0002,0.0,0.0
765,25.52,1,0.0,0.0148,0.0149,0.1096,0.1069,0.0417,0.0,0.0,0.0,0.2081,0.1938,0.5128,0.4722,0.1144,0.0314,0.0449,0.1119,0.0135,0.0098,0.2101,0.181,0.0048,0.0022,0.0,0.0017,0.0114,0.0001,0.0089,0.0092,0.0222,0.0,0.0,0.001,0.006,0.0,0.0,0.0323,0.0495,0.0496,0.0015,0.0103,0.0176,0.3547,0.0508,0.0008,0.0007,0.0003,0.0001,0.0007,0.001,0.0,0.0
770,25.69,1,0.0,0.0055,0.0037,0.1605,0.2041,0.066,0.0001,0.0,0.0,0.1876,0.1381,0.4704,0.4528,0.4056,0.0066,0.0078,0.3738,0.013,0.0094,0.1547,0.1855,0.005,0.0036,0.0001,0.0045,0.0889,0.0001,0.005,0.0043,0.0223,0.0,0.0,0.0488,0.0016,0.0101,0.0041,0.0101,0.0349,0.046,0.001,0.0148,0.0341,0.0061,0.0662,0.0009,0.0009,0.0006,0.0,0.0471,0.0819,0.0,0.0
775,25.86,1,0.0,0.0055,0.0039,0.1281,0.2719,0.0855,0.0,0.0,0.0,0.1752,0.0948,0.5735,0.564,0.516,0.0044,0.005,0.4932,0.0081,0.0064,0.146,0.1414,0.0067,0.0064,0.0,0.0037,0.0217,0.0001,0.0102,0.0115,0.0501,0.0,0.0,0.0153,0.0071,0.0004,0.0001,0.0133,0.0484,0.2799,0.0015,0.025,0.0395,0.0629,0.0686,0.0003,0.0003,0.0001,0.0,0.0051,0.0083,0.0,0.0
780,26.02,1,0.0,0.0049,0.0029,0.2639,0.1632,0.0552,0.0001,0.0,0.0,0.1652,0.101,0.5247,0.5036,0.445,0.006,0.0091,0.4053,0.0128,0.0094,0.2655,0.2041,0.0065,0.0067,0.0001,0.0016,0.0528,0.0003,0.0128,0.0522,0.0895,0.0001,0.0001,0.0058,0.0001,0.0159,0.0022,0.0782,0.2437,0.0027,0.0145,0.0606,0.0138,0.058,0.1159,0.0147,0.0174,0.0003,0.0003,0.0869,0.0577,0.0,0.0
785,26.19,1,0.0,0.0002,0.0001,0.6969,0.5273,0.2287,0.0,0.0,0.0,0.1424,0.0809,0.4719,0.4558,0.3878,0.0081,0.0111,0.3504,0.0125,0.0089,0.1668,0.1267,0.0084,0.0058,0.0001,0.0028,0.0175,0.0001,0.0046,0.0145,0.0695,0.0,0.0,0.0116,0.007,0.0013,0.0004,0.0384,0.1618,0.033,0.0009,0.0067,0.0412,0.0023,0.0058,0.0021,0.0028,0.0003,0.0001,0.0005,0.0006,0.0,0.0
